track_id,lyrics
0277778,"Now that it's over, now that it's done
Now that the silence has said all it can
And the story ends where it began
A time and place so familiar again
I'll put my brave face on
Then close the door, turn up the fire
Play our songs till the early hours
Took a walk through the park
Sat amongst the wild flowers till dark
And as the scents filled the air
I forgot you weren't there
Like a distant planet round the sun
Trying to get some warmth and finding there was none
Now I have no need to try and impress
I've become another of the unblessed
Still I'll fix a smile to my face
Then close the door, turn up the fire
Play our songs till the early hours
And so it goes - yes it does
The empty road - lies ahead
The wheels they turn in my head
And they never stop"
0675081,"dentro fuera y donde quiera, / no sé cómo le hiciste para verte dentro de mí esclarecer // que delicia y que aroma, / me captura tu linda forma al caminar hacia mí // fascinantemente cuando me miras, respiro y vuelo / me obligo a dejarte de ver, pero perduras más por dentro // sé que duraras… / no sé si esto sea para mí… // CORO – > para mí… para mí… para mí… para mí… / trato de negar tu cuerpo en mí &lt; – CORO // permanecen y tiempos pasan, / semejanzas de cuerpos hermosos pasan a un lado de mí // observo un atardecer, / y me doy cuenta que solo tú te compararás con él // fascinantemente la noche brilla a tu lado / encanto, asombros, deslumbras mi obscuro y triste llano // sé que durarás… / no sé si esto sea para mí… // CORO – > para mí… para mí… para mí… para mí… / trato de negar tu cuerpo en mí &lt; – CORO
apogeo, días hermosos, / besos que conviertes en momentos únicos sobre mí // ahora comprendo tus caricias, / dejas tu mella, ganando terreno sobre de mi ser // resolver el encanto, que envuelve a mi corazón tonto / se resuelve con los misterios ocultos de tus labios hermosos // sé que duraras…. / no sé si esto sea para mí… // CORO – > para mí… para mí…para mí… para mí… / trato de negar tu cuerpo en mí &lt; – CORO // un cosmos melodioso cúspide una flor sobre mí / no entiendo lo que pasa, la luna dibuja un rostro en mí / ahora comprendo el encanto asombroso que termina / en tus labios / terminan en tus labios pegados sobre mí en mí // resolver el encanto, que envuelve a mi corazón tonto / se resuelve con los misterios ocultos de tus labios hermosos // sé que duraras…. / no sé si esto sea para mí… // CORO – > para mí… para mí… para mí… para mí… / trato de negar tu cuerpo en mí. &lt; – CORO"
0246926,"La Loi des emmerdements
Catastrophe tu t’reveilles en r’tard
Pour une fois qu’t’es pressé …
Bon sang il est déjà 8 heures moins le quart
Il va falloir speeder
Tu t’agites comme un malade sur ton rasoir
Et tu finis par t’couper
Pas l’temps d’pleurer tu enfiles le costard
Qu’est l’plus mal repassé
Refrain :
Plus t’avances plus ca empire
Y’a des jours c’est pas autrement
Tu n’peux rien faire que subir
La loi des emmerdements
La loi des emmerdements
Bien sur l’ascenseur est en panne
Faut s’ taper l’escalier
Ca commence à bouillir lentement dans ton crane
Quand tu r’trouves plus tes clefs
Y’a une couche de glace qui r’couvre ta belle safrane
10 minutes pour dégivrer
Pour tout arranger une voiture est en panne
Sur l’périph qu’est bouché…
Refrain
Quand enfin t’arrives au boulot
Il est 10 heures passé…
Une tonne de messages recouvre ton bureau
Ca n’arrete pas d’sonner…
Le patron est furieux il t’attend la haut
Dans la salle de l’assemblée
C’est toi qui devais présenter l’show video
Lambert t’a remplacé
Refrain
Tant pis tu vas prendre un café
Et là comme fatalement
Ca coule sur tes doigts ton gobelet est coincé
C’est pas un accident
Cette fois t’as compris tu rentres te coucher
Finis les emmerdements
Quand tout s’accumule tu n’peux pas lutter
Contre les éléments…"
1014963,"Finance world is rotten, we smell it everywhere.
Has convince us to be spending cause they´re the lords of debt.
And they want to use all yours savings to increase their loot!
plus gold!, pockets full wants more!
I can´t believe that there´s everybody lambkin expecting for the lift,
that will leave, always all full, all full
we never will be in!
There´s more than needed for all that gentlemen
Plunder isn´t forbidden to our leaders are his friends.
But our anger will grow, burn
and never trust again your cheated words sounds!
like tale with fancy end!"
1060321,"Alone I gaze at the sun
Shining bright
On fields and hearts
Time for drums has come.
All your sins
With the blood will be gone
Trust that God
Is blessing your sword.
Weak is the flesh, inmortal the soul of those who are bless by the grace of God
For tonight
You will stand beside God.
Pray, Slay, go there and
I can see no fear in your eyes
Forge your spirit for tonight
They’ll dine in hell
Propitietur Dominus cunctis iniquitatibus tuis
Redime de interitu vitam nostram. Alleluia.
God the blood,
Of my brother is drowning me
Now my soul is being torn
And my faith leaves me
For there won't be any Redemption
That's the path of my Condemnation
Then I begin my crusade against you...
I’ll take revenge on you!
My goal will be taint your work.
Twist your message
I won’t show any mercy
I curse you!
Requiem æternam
I shall wipe my tears
For I’m reborn
Now I'm facing the truth.
No more fear,
No more waiting for God.
I’ve got my sign, and it's clear
Through the valley of the bitter
I have learnt to live in peace.
This foolish war
Unholy war
Will be crushed!
Appease the deamons
That gather in me
In Honour bound
To avenge all spilled blood
Defeat the enemies,
Brothers before.
Breaking their ribs,
Feasting with their souls!
We are breaking the chains
Feeling free
Hasting the victory!
For eternal war.
For perpetual peace
We leave this world
With no remorse
Far away from God.
In the name of freedom,
In the name of freedom
Prepare to fight Prepare to die"
1104752,"So long...........
Yeah I’ve been waitin’ for so long for you.
It’s been ten years I’ve been waitin’,
For so long..........
Where are you Babe, where are you Babe?
Been so long....
I’ve been living my life all alone now,
For such a long time.
I’ve been waitin’, yeah I’ve been waitin’,
For such a long time, time, time, time, time, time, time.
Be with me Babe, be with me Babe,
It’s what I want, yeah.
Stop this waitin’, stop this waitin’,
Don’t like being alone.
Got my guitars and my keyboard,
Hey, got a tambourine just for you.
But I’m playing all these instruments,
On my own.
See a house just ain’t a home,
With no woman of its own,
I need you Babe, yeah I need you Babe,
To make me a home, home hey Babe make me a home.
So long...........
Yeah I’ve been waitin’ for so long for you."
0010572,"Pour la dernière fois je flippe et je tremble
Car quand c’est toi qui bois c’est moi que tu violentes
Tu dois faire un choix, c’est moi ou ce sont elles
Qui partent de chez moi maudites bouteilles hors de ma vue
Au risque de te courroucer  , mais tu m’as trop frappée
Pour la dernière fois je te le demande
tiens bon donnes moi l’amour en offrande
qui à bu boira,
si ce n’est pas elles qui partent de chez moi
je déploie mes ailes pour mon salue
Au risque de te courroucer, mais tu m’as trop cassée
Tu me cognes j’applaudis
Pauvre pomme, tu me dis :
T’en veux encore ? je dis oui c’est  beau l’amour…
Je dis noir, tu me cognes
Je dis blanc, tu me cognes
Qu’est ce qu’il faut subir au nom de l’amour ?
Pour la dernière fois, Pour la dernière fois, Pour la dernière fois
Pour la première fois, je déploie mes ailes pour mon salut"
1194604,"Ah, meu deus
Não faça assim comigo, não
Ô, vento, não venta pra cá
O pano não vá levantar
Nem um pouco, não
Não pode essa princesa
Da sandália e dos pés lindos demais
Da blusa tomara que caia
Repare o tamanho da saia
E o estrago que ela faz
O carnaval tá todo aqui na birosca
Não está te olhando quem do samba não gosta
Põe o olho em mim e vem ver como é que fica
Pra trás os meus anos de zica
Eu vou com fé, muita sede e arnica
E mudamos o carnaval de endereço
Pra um outro lado da rua que eu conheço
Uma pá de samba lindo pra gente cantar
E vai ficar tudo tão com que só pra melhorar
Salário tem que aumentar
E o Fluminense jogar
O meu pai me abençoar
Ter samba até o sol raiar"
1194311,"I can only loose all the love i use
i'm living in a funny state of blues
i wish i could hide inside a little bit of sun
that'll bring me just a little bit of fun
'cause i can hear it chime in the middle of these chords
something that could easily be preached by their lords
and so now i know and i'm sure i can afford
being sentimental and proud to sing out loud
about how i feel
If the way you look at your life's confused
it might be that your joy's not yet consumed
bring it outside and you'll see how easy it can be
to change your blues into the colours you need
'cause i can hear it chime in the middle of these chords
something that could easily be preached by their lords
and so now i know and i'm sure i can afford
being sentimental and proud to sing out loud
about how i feel"
0981457,"Al fondo del jardín tengo una bella flor
Al fondo del jardín tengo una bella flor
No la seca el viento, no la quema el sol
Tiene espinas afiladas que hieren al tocar
Tiene espinas afiladas que hieren al tocar
Pero a mí, pero a mí, pero a mi no me herirán
La riego con cariño, la cuido con primor
La riego con cariño, la cuido con primor
Y al llegar la noche me regala su olor
Conozco muchas flores que no huelen a ná
Conozco muchas flores que no huelen a ná
Como mi flor mi florecita, sí, ninguna hay
-----------------------------------
I have a beautiful flower in the back of the garden
I have a beautiful flower in the back of the garden
The wind doesn´t dry her, the sun doesn´t burn her
She has sharp thorns that will hurt you if touched
She has sharp thorns that will hurt you if touched
But they won´t hurt me
I water her with affection, I look neatly after her
I water her with affection, I look neatly after her
And when the night comes, she gives me her scent
I know many flowers that smell of nothing
I know many flowers that smell of nothing
There´s no other flower like my flower, my little flower"
0266885,"Madame Rosa
Je suis la célèbre madame Rosa, auprès de moi on ne s’ennuie pas !
Je suis la célèbre Madame Rosa : près de moi ton sourire reviendra."
0628412,"Entro nel silenzio e vivo in pace col mio essere, necessaria solitudine che mi facrescere.
Attraverso i miei pensieri e sento nebbia intorno a me, percezione lenta e densa di risposte ai miei perchè
Condizione di impalpabile atmosfera mi circonda, e mi trasporta dentro me come in una baraonda.
Non voler tentare ad emergere da questa realtà, ogni tanto miri genera corpo e anima.
Vado avanti senza appigli camminando nell'oscurità di quest'aria colma di silenzio che mi riempie l'anima.
È solo il volere della mia personalità, non sostanze strane perchè non ne ho necessità
Amo il silenzio che ogni tanto mi circonda: mi preleva dalla realtà e dalla baraonda.
(Rit)
Desiderio di afferrare il futuro, leggerlo come fosse un romanzo,
con la foga di giungere alla fine (Vivendo istante per istante)"
0139438,"SNEŽNA NOČ
(Monika Fritz)
Zven kristalov spremlja smeh,
žameten, pridušen.
Gluha luč obdaja svet,
nežno ga zavija v somrak.
Po deviških ulicah
smrt prijazno molči.
Nema pot odpira se,
vsak korak se zlije z nočjo.
Večnost si nariše krog,
čas obstane za hip.
Vse kar je bilo in bo
roko si poda in zaspi.
Zven kristalov spremlja smeh,
žameten, pridušen.
Gluha luč obdaja svet,
nežno ga zavija v somrak."
1032914,"I was sitting at my table,
thinking about this and that,
when I saw right there
a lonely glass of beer.
I was still looking at that glass
wondering if someone
would came back to drink it,
but I couldn't move a step.
“Nobody seems to care
but I'm really thirsty,
nobody seems to look at me.”
I closed my eyes and I cried.
There's was a blue haired boy,
a naughty dirty waitress,
a couple of lovers, an old man...
a lonely glass of beer
Once I finally stood up,
running to reach the jug,
the naughty dirty waitress
grabbed the glass and threw it away.
“Nobody seems to care,
but I'm really thirsty
nobody seems look at me.”
I closed my eyes and I died.
There's was a blue haired boy,
a naughty dirty waitress,
a couple of lovers, an old man...
a lonely glass of beer
Once I finally stood up,
running to reach the jug,
the naughty dirty waitress
grabbed the glass and threw it away.
“Nobody seems to care,
but I'm really thirsty
nobody seems look at me.”
I closed my eyes and I died.
“Nobody seems to care,
but I'm really thirsty
nobody seems look at me.”
I closed my eyes and I died."
1215053,"La mia linea di confine ha un inizio ma non ha una fine,
ed io non trovo le parole per descrivervi com'è.
Combustioni di metallo tutto il giorno sono in ballo,
e noi balliamo con orgoglio per un po' di dignità.
Accanto a me c'è una bambina, tutti la chiamano Stellina.
Ha il sorriso stampato sul viso, ma lavora più di te.
Muove le mani su plastica e ghisa,
non fa una piega e nessuno la invidia.
Poi torna a casa, la sera è sfinita, perchè lavora più di te.
La mia linea di confine ha un inizio ma non ha una fine,
e basterà solo questa canzone per descrivervi com'è?
In una società multi-razziale la differenza non deve fare male,
ma se alla base non c'è rispetto, allora ditemi che c'è.
Accanto a me c'è ancora la bambina, ma non vuol farsi più chiamare Stellina,
c'è solo il pianto che ruba il sorriso, perchè non ce la fa più.
Con un contratto che a giorni già scade, qui non si contano le ore
Se questa è vita, rimane l'amore
Produrre produrre manufatti di niente,
io vedo la gente che corre e non regge,
al ritmo incessante di un mondo che fugge.
Produrre, produrre, produrre e produrre.
Accanto a me non c'è più Stellina, non si è svegliata stamattina.
E' partita, mentre sognava un altro posto che non c'è.
Senza di lei, la linea continua, la produzione è sacra e cammina.
E' partita, mentre dormiva, per un posto che non c'è."
1074677,"Che devo dire?
(Massimo Messina)
Che cosa possa fare per fermare l’universo?
Che cosa posso dire per volare via nel vento?
Aggiusto l’orologio e mi preparo al gioco
ma prima di iniziare lento conto fino a cento.
La notte io non dormo ma raccolgo il mio silenzio,
asciugo tutti i viali della luce
e mi distendo nel buio come un’ombra,
un guanto che si allunga,
mi sciolgo dentro il mare e vado a fondo a mulinello.
Il male, il sacrificio,
quale duna, quale fosso?
Troppe domande chiare per trovare un punto oscuro,
per trarre dal compasso un viso a semicerchio
che somigliasse a un vago corollario di me stesso.
Che devo dire?
cosa devo fare?
Forse devo uscire?
forse devo entrare?
per spaventar la luna con la mia faccia scura.
Cosa devo offrire?
che devo rubare?
Io faccio la mia parte,
sto in disparte, non mi mostro.
Non volto le mie carte,
amo nuotare nell’inchiostro.
La sera, il pomeriggio,
il giorno, ancora peggio.
Io vivo all’incontrario,
per me il sole é buio pesto.
Se trovo un nascondiglio, una conchiglia,
c’entro dentro,
io che paguro sono,
che paura ho del mio istinto!
La voce mia è un diamante,
del nulla sono amante
Che cosa posso fare per fermare l’universo?
Che devo dire?
cosa devo fare?
Se devo mentire o se confessare?
E se danzo nel fuoco scusatemi se è poco.
Cosa ho da smarrire e da ritrovare?
Che devo udire?
cosa devo osare?
E se devo aprire che dovrà mai entrare
dal mio futuro o nel mio passato,
se devo fuggire o dovrò restare?"
1051169,"Thine be the volumes, Jessie fair,
And with them take the Poet's prayer:
That Fate may in her fairest page,
With ev'ry kindliest, best presage
Of future bliss enrol thy name;
With native worth, and spotless fame,
And wakeful caution, still aware
Of ill - but chief Man's felon snare!
All blameless joys on earth we find,
And all the treasures of the mind --
These by the guardian and reward!
So prays thy faithful friend, the Bard."
1215950,"I tell you things on a need to know basis
And that’s one thing you don’t need to know
I don’t keep secrets
I just don’t go telling you my hidden agenda so
You never understand where you’re standing
Or see your position
But if you can hear what I’m saying and bother to listen
You can understand what I mean
It’s obvious by omission
Are you oblivious to criticism?
It’s obvious by omission
You tell me things I don’t need to know
There are things that I don’t want to see
Don’t tell me lies but don’t tell me everything
I’ve got a limited capacity
And anyway I often know what you’re thinking
You don’t need to say
Sometimes I like to appear ignorant
Sometimes it’s easier that way
But reconsider your position
What you don’t say is obvious by omission
Would you like me to cast away your innocence?
Would you like me to throw away my muse?
I tell you things on a need to know basis
And that’s something you don’t need to hear
There’s always a risk that I’ll end up telling you what’s going on in my beer
And I don’t want to spoil your illusions or alter your view
Because right now you can see me as someone
And right now for me that will do
There’s a charge for admission
I won’t pay
It’s obvious by omission
Are you oblivious to your situation?
It’s obvious by omission"
1184741,Mhist (I neet to fly)
0339426,"Deep inside this dark forest
There's mansion called rose red
Its hallways are covered by dust
And doors are sealed by rust
You cannot imagine the horror
Living inside its dark rooms
Playing with your weak mind
Laughing in the dark like a fool
It will make you insane
Hearing those things in the night
It will make you insane
Seeing those things without light
They appear without light
This mansion is alive
Can you hear its breathing?
In every dark night
Can you see it is growing?
You cannot imagine the horror
Living inside its dark rooms
Playing with your weak mind
Laughing in the dark like a fool
It will make you insane
Hearing those things in the night
It will make you insane
Seeing those things without light
It will make you insane
Hearing those things in the night
It will make you insane
Seeing those things without light
They appear without light"
0003098,"(PAROLES ET MUSIQUES : DRDJEKILL)
(2001)
Quand j’t’ai rencontré
Tu n’étais qu’une enfant
Tu n’avais pas 20 ans.
Oh, oh,oh,oh
Tu m’as tout donné
De ton cœur la chaleur
Mais un jour un beau jour :
Tu m’as dit amour pas touches
C’était ta dernière cartouche
Je laisse là mes babouches
A moi les nuits au bain douche
Oh, oh, oh, oh, oh, oh,
Je t’ai regardé
Je n’ai pas résisté
A l’envie de t’aimer
Oh, oh, oh, oh
J’étais amoureux
Du soleil de tes yeux
Mais un jour un beau jour :
Tu m’as dit amour pas touches
C’était ta dernière cartouche
Je laisse là mes babouches
A moi les nuits au bain douche
Oh,oh tu as fais mouche
Quand tu m’as souris
Mes soucis, mes ennuis
Sont tombés dans l’oubli
Oh, oh, oh, oh
Tu rêvais de liberté
Rêvais de t’envoler
Et un jour, pour toujours
Tu m’as dit amour pas touches
C’était ta dernière cartouche
Je laisse là mes babouches
A moi les nuits au bain douche
Oh, oh, tu as fait mouche,
J’ai pris la douche
Amour, pas touches........."
0821810,"She got eyes
big as wheels
her tempting smile
speaks books to me
Her profile lights my LCD
and now I see she's virtual reality
she could be the one
one one zero one one
Enter nickname
and enter pass
enter all your life
to make it last
You'll a million friends
that you'll never meet
open a billion threads
'till your fingers bleed
Your profile lights the LCD
screening a new reality
you wanna be the one
be the one
and the cold lights of your LCD
start twisting your reality
you wish to believe
what you are is what you see
Get a Life!
Get a Life!
Every good side
creates a side effect
one day you'll face the truth
or it might break your neck
'Cause when the cold lights of your LCD
have overwritten your identy
but it's just a game
just a game
if you compensate the world out there
with a digital life that looks just fair
I won't take the blame
who's to blame?
Life on the outside marches
like a train long gone
you're at the station left alone
and the cold lights of your LCD
start twisting your reality
and you wish to believe
what you are is what you see"
1078438,"they should have seen you
when you were sixteen
they should have asked you
when the split the scenes
and when they made their choices
made for you to be
someone to reason with
exclusively
walk on your own
lean on everything you know
in sunshine and in rain
your path goes on
burn baby burn
it's too late for you to turn
with open eyes
there'll always be more to learn
they never cared
for anybody else
they should have looked for someone
other than themselves
they might not have seen you
but it might have opened up the cell
any gesture welcome
when the curtain fell
walk on your own
lean on just what you have known
in sunshine and in rain
your path goes on
burn baby burn
it's too late for you to turn
with open eyes
there'll always be more to learn
but after all you made it this far
strong and independent tougher than tar
you never know what it was good for
at least you‘ll never walk alone"
0004248,"Pom pom pom,
Et faire pipi sous la pluie, ça n'a jamais tué personne,
Et faire pipi sous la pluie, ça n'a jamais fait mal au zizi.
Et faire pipi sous la pluie, ça n'a jamais tué personne,
Et faire pipi sous la pluie, ça n'a jamais fait mal au zizi.
refrain,
pipi sous la pluie, tué personne, fait mal au zizi, pipi zizi,
pipi sous la pluie, tué personne, fait mal au zizi, pipi.
Et faire pipi sous la pluie, ça n'a jamais tué personne,
Et faire pipi sous la pluie, ça n'a jamais fait mal au zizi.
Et faire pipi sous la pluie, ça n'a jamais tué personne,
Et faire pipi sous la pluie, ça n'a jamais fait mal au zizi.
refrain,
pipi sous la pluie, tué personne, fait mal au zizi, pipi zizi,
pipi sous la pluie, tué personne, fait mal au zizi, pipi.
encore,
pipi sous la pluie, tué personne, fait mal au zizi, pipi zizi,
pipi sous la pluie, tué personne, fait mal au zizi, pipi Pom Pom."
0072837,"Encore un jour qui vient
Qui ressemble à l'hiver
Depuis qu'on est partis, dans la nuit, un matin
Sur des chemins de poussière
Chassés par le silence
de ceux qui parlent fort
Magiciens de la danse des mots, qui masquent ces différences
qui pourraient troubler le décor
Regarde autour de nous
Tout c'quon aurait pu croire
P'têt bien que malgré nous, on va faire du hasard
Le seul mot de notre histoire
Mais la poussière s'envole
Sans jamais faire une terre
Et dans les pays sans paroles, le hasard sert de boussole
A des chemins solitaires
Regarde autour de nous
Tout c'quon aurait pu croire
Crois bien qu'tout l'monde s'en fout, de nous, du hasard
Qui écrit notre histoire
Et tu roules
Vers une terre qui s'avance
Et on s'enroule
Au creux d'nos différences
Et tu roules
Vers cette terre qui te manque
Et on s'enroule
Dans tout c'qui nous reste, qui nous ressemble
Qu'est ce qu'on peut faire de mieux
Mon bel amour d'un soir
Que d'partager un peu, pour une nuit, pour nous deux
Nos ballades de nulle part"
1186843,"Sorrowing Love - Katherine Mansfield (1888-1923)
And again the flowers are come,
And the light shakes,
And no tiny voice is dumb,
And a bud breaks
On the humble bush and the proud restless tree.
Come with me!
Look, this little flower is pink,
And this one white.
Here's a pearl cup for your drink,
Here's for your delight
A yellow one, sweet  with honey.
Here's fairy money
Silver bright
Scattered over the grass
As we pass.
Here's moss.  How the smell of it lingers
On my cold fingers!
You shall have no moss.  Here's a frail
Hyacinth, deathyly pale.
Not for you, not for you!
And the place where they grew
You must promise me not to discover,
My sorrowful lover!
Shall we never be happy again?
Never again play?
In vain--in vain!
Come away!"
0983606,"Un frio de invierno en mi corazon
Un sol moribundo, se aleja el calor
Y te pienso entre paredes frias
Y te siento alejar de mi vida.
Uh, no puedo respirar
Uh, no puedo continuar
Miro al cielo y hacia el mar y no te veo
Miro el espejo y nada hay,
Solo un reflejo.
Tan solo me siento , extraño su amor
Se borra mi mente, queda sin color
Y te pienso entre paredes frias
Y te siento alejar de mi vida.
Uh, no puedo respirar..."
1136674,None available at this time.
1211801,"Yo ho ho ho
Save the Nerd
Save the Nerd
Save the Nerd
Three friends and their Captain
Embark on the adventure
To sail across the ocean
Sailing fast to save the nerd
Searching for an ideal balance
Life online and life in flesh
Detoxify from all devices
Disconnect to save the nerd!
CHORUS
The nerd runs a web agency
Always with technology
Always staring at a screen
Will his friends save the nerd?
A savvy skipper of regattas
A storyteller and musician
And a skilled videomaker
Together they will save the nerd!
CHORUS
Tracing the path of Vespucci
From Antigua to Viareggio
One month on the open sea
With killer whales and hurricanes
Which will prove to be more scary
Stuck to a screen or on the sea
CHORUS"
1066758,"Habla alto cariño, quiero oír tu voz, ajá
Sabes que me hace sentirme mejor, ajá
Quiero que estemos muy juntos los dos, ajá
Vámonos al cine, vamos a bailar, ajá
Vámonos al parque, vamos a jugar, ajá
Vamos donde sea, no puedo esperar más, ajá
Solo una llamada me hace resucitar
“Hola cariño, ¿qué tal estás?”
De la tumba de Lázaro me vuelvo a levantar
Ajá
No me tengas miedo, no me portaré mal, ajá
No soy tan cafre como puedo aparentar, ajá
Llegado el momento soy todo un gentleman, ajá
Ponte hoy bien guapa y vámonos por ahí, ajá
Te recogeré a las diez en el portal, ajá
La noche es tan joven no la hagamos esperar, ajá
Solo una llamada me hace resucitar
“Hola cariño, ¿qué tal estás?”
De la tumba de Lázaro me vuelvo a levantar
Ajá
---------------------------------------------
Speak up, love, I want to hear your voice, aha
You know that it makes me feel better, aha
I want the two of us to be very close, aha
Lets go to the movies, lets go dancing, aha
Lets go to the park, lets play, aha
Lets go anywhere, I can´t wait anymore, aha
Just one phone call raises me from the dead
“Hi, honey, how are you?”
I get up from Lazarus grave
Aha
Don´t fear me, I´ll behave, aha
I´m not the vandal I may seem to be, aha
When the time comes I´m a complete gentleman, aha
Put on your best clothes and lets go outside, aha
I´ll pick you up at ten at your door, aha
Night is so young, we shouldn´t make her wait for us, aha
Just one phone call raises me from the dead
“Hi, honey, how are you?”
I get up from Lazarus grave
Aha"
0166491,"THE PARTY
do you feel this
do you mean this
do you feel this
do you need this
may I have your attention please
come my comrades it's time bleed
we are the opposition here
stomp your feet
march to this beat
take it to the streets
let's go meet our maker
the time has come to mobilise
or our children shall pay the price
keep your opinion, quiet my dear
for the opposition is here
stomp your feet
march to this beat
take it to the streets
let's go meet our maker
do you feel this
do you mean this
do you feel this
do you need this
stomp your feet
march to this beat
take it to the streets
let's go meet our maker
stomp your feet
stomp your feet
stomp your feet for the party"
0378612,"As you came into my Life
©2006 by Marijan P. Horvat
Words and Music by Marijan P. Horvat
I.Heydline
There was a time as I walked in an empty space
Crying days lonely nights were my friends
Timorous I imersed in doubt and loneliness
Without a chance to escape from this ban
Chorus:Heydline
You are the saver in my misery
The pioneer to my heart
Your magic caught my senses right now
I didn`t believe that it´s possible
But you gave me a new confidence
As you came into my life
As you came into my life
II.Marijan
Today I don`t walk in this empty space
Crying days lonely nights left my mind
In the scent of passion I awake from anew
As a bloom as do it in the dawn
Chorus:Both
You are the saver in my misery
The pioneer to my heart
Your magic caught my senses right now
I didn`t believe that it´s possible
But you gave me a new confidence
As you came into my life
As you came into my life
into my life"
0308005,"Figés face à la terre
La solitude cogne si fort
A coups de glas sonne le tympan
Les orgues fondent le cœur
en sang
Le corps est en pleine lumière
Le corbeau dans nos têtes
prostrées
Nos émotions trop violentes,
puis gelées
Est-il près de nous encore
Ni les dalles de ce cœur
Ni celles funèbres gravées
d'un nom
Ne me retiennent plus longtemps
Ne me recouvrent de remords
Les pleurs ont trempé la terre
Alors je glisse d'entre nous
Vos pleurs ont trempé la terre
Alors je glisse d'entre Vous"
0235049,"(Japanese)
いまはいずこ　ときのかなたに
まよいあるき　みちもしれずに
さまよいゆく
(Japanese pronounce)
Ima wa izuko toki no kanata ni
Mayoi aruki michi mo shirezu ni
Samayoi yuku
(A Translation)
Where are you now, in the distance of time
Walking at a loss, seeing no way to go
Wandering through"
1138685,"On n’a pas peur de la mort, ni des pions, ni des profs
On est sûrement les plus populaires du lycée
On surnomme les secondes les minots, les marmots
On est quatre durs à cuire dans nos cuirs déchirés
On tabasse le matos dans la salle de musique
C’est tous les mercredis un bordel de délire
On joue fort, on joue dur la guitare électrique
On connait deux accords mais c’est ceux qui déchirent
On est les sultans
Du nouveau son français
Les dieux vivants
Du lycée
On a des médiators gravés ACDC
On a tous les cheveux longs sauf Kevin le batteur
On a même des groupies  sauf Brendon qui est pédé
Moi j’apporte des despés pour finir à l’envers
Dans dix ans j’aurai l’âge de Kobain à sa mort
Moi aussi je mourrai pour m’inscrire dans l’histoire
Dans une dernière giclée j’incendierai mon corps
Pour me laisser porter au sommet de ma gloire
On est les sultans
Du nouveau son français
Les dieux vivants
Du lycée"
0493124,"All our stories are secrets
No-one else dares to know
Won't share it with anyone
But our hearts are about to blow
Staring at the stars, caught in a moral trench,
Woa---searching and finding,
deep down we're hurting men...woa...
Search your soul, find the hero hidden there
and Draw the sword, join the fight because you are a mightier man
Our hearts are on fire,
Full of passion and dreams,
Brimming over with desire
But our heart they are not free
(C) Daniel J. Nel 2006"
0884130,"Algunas veces hablo de ti conmigo
tus ojos, tus manos, tu forma de reir
un vaso inundado con licor me invita a recordar
un trago por ti y por todos los demas
Algunas veces mirando en el espejo
noto que soy yo el que gusta sonar
diez minutos y hasta una hora pensando
si piensas en mi un segundo cada cien anos
Algunas veces cruzando las miradas
me entero que algo hay que decir
pero guardo silencio y escucho una voz
mientras ahogo entre risas mi oracion
Algunas veces hablo de ti conmigo
aunque te parezca no he enloquecido
cada pregunta tiene su respuesta
cada respuesta tiene el mismo sentido"
0020486,:P
1187090,Come sempre non posso capire che cosa succede in me...
0103084,"La retraite du 507 eme rgt de parachutistes de pau
507 eme mes frêres d’arme à sonné  l’heure de la retraite
plus de guéguèrre plus de fait d’armes on pousse la chansonnette
Ref :
570 eme carpe diem , maintenant c’est le lyrique
plus de bastons plus de shrapnells mais un chœur polyphonique
on nos rangé nos baïonnettes , nos M16 à la remise
on n’mutile plus à la serpette et ce sont nos voix qu’on aiguisent
Ref :
570 eme carpe diem , maintenant c’est le lyrique
plus de bastons plus de schrapnells mais un chœur polyphonique
Ref :
570 eme carpe diem , maintenant c’est le lyrique
plus de bastons plus de shrapnells mais un chœur polyphonique
fini les commandos furieux ou l’on violait les gazelles
et fini les chants belliqueux chantons de jolies ritournelles"
0781635,"Unholy blessings
Abhorrent  visions
Perverted rituals
Dark memories arise
From the fountain of lies
Hammered into our brains
Concealing death in our veins
We strip the violence that is part of our lives
We strip the violence none of us will survive
Ravage the heart, sever the limbs
With sadistic intentions satisfying the beast
Statues of slavery
Crumble and fall
Inhaling perversion
On our knees we crawl
We serve the violence that is part of our lives
We serve the violence none of us will survive
Ravage the heart, sever the limbs
With sadistic intentions satisfying the beast
Strapping the body across the nails
Performing perverted rituals
Suffering together, enjoying the atrocities
Peel and rip the skin from bone
Black, so black is the fire - goddamn!
So devoid of emotions, we're just fools
Blindly following every idiot
So goddamn idealistic
We're marching on and don't look back"
0115279,"Time is shrinking today
wails cover my brain
I look for a smile in my face
but my heart sleeps away
Please, take a breath
I'm a puppet lost in stupid games
Time is shrinking today
and I look for a second to escape
Tears start over
you stay closer to
me... you are my faithful slave
feed myself from your happiness
Time is shrinking today
my memories will fade
to have and hold something I can't
but your essence remains
Please, stop the pain
my madness will hide your mistakes
Time is shrinking today
live's a melotraumatic whole day"
